Run Id,Source,Key,Distance,Duration (ms),Duration,Speed,HR Average,HR Max,HR Min,Start Date,Start Date (utc),Created Date (utc),Updated Date (utc),Is Deleted,Is Manual Edit,Elevation Gained,Elevation Lost,Hill Difficulty,SPI,Description,Tags
17050958,GarminPush,46742|2019-08-16T15:15:45,12.35735,4035486,1:07:15,11.02381720566,160,176,100,16/08/19 17:16,16/08/19 15:16,16/08/19 16:28,16/08/19 16:28,False,False,81,81,2,541,,
17034809,GarminPush,46742|2019-08-14T10:02:36,14.12118,4711304,1:18:31,10.7902712285176,160,181,95,14/08/19 12:03,14/08/19 10:03,14/08/19 11:32,14/08/19 11:32,False,False,359,363,4,535,,
17020489,GarminPush,46742|2019-08-12T09:57:30,11.28887,3970080,1:06:10,10.2365524120421,147,160,79,12/08/19 11:58,12/08/19 9:58,12/08/19 11:06,12/08/19 11:06,False,False,145,146,3,488,,
17000720,GarminPush,46742|2019-08-10T08:13:36,12.06826,4435999,1:13:55,9.79390121593806,148,163,93,10/08/19 10:14,10/08/19 8:14,10/08/19 9:32,10/08/19 9:32,False,False,326,329,4,465,,
16989039,GarminPush,46742|2019-08-08T10:00:22,14.02452,4677798,1:17:57,10.793170632849,161,179,107,8/08/19 12:00,8/08/19 10:00,8/08/19 11:23,8/08/19 11:23,False,False,364,364,4,535,,
16969961,GarminPush,46742|2019-08-06T10:05:42,14.15513,4684940,1:18:04,10.8770801760535,158,180,81,6/08/19 12:06,6/08/19 10:06,6/08/19 11:32,6/08/19 11:32,False,False,363,368,4,540,,
16941893,GarminPush,46742|2019-08-04T07:15:22,14.11989,4563667,1:16:03,11.1383245096542,160,176,99,4/08/19 9:15,4/08/19 7:15,4/08/19 8:35,4/08/19 8:35,False,False,360,360,4,556,,
16933420,GarminPush,46742|2019-08-02T10:00:35,12.26263,4232901,1:10:32,10.4291283920885,155,165,82,2/08/19 12:01,2/08/19 10:01,2/08/19 11:14,2/08/19 11:14,False,False,148,148,3,505,,
16914770,GarminPush,46742|2019-07-31T10:02:25,13.05154,4406972,1:13:26,10.661638875854,160,171,98,31/07/19 12:02,31/07/19 10:02,31/07/19 12:05,31/07/19 12:05,False,False,351,369,4,523,,
16906106,GarminPush,46742|2019-07-30T09:54:45,11.14918,3606108,1:00:06,11.1302955984679,166,183,90,30/07/19 11:55,30/07/19 9:55,30/07/19 10:59,30/07/19 10:59,False,False,139,138,3,542,,
16883182,GarminPush,46742|2019-07-28T06:56:39,14.61578,4692435,1:18:12,11.2131138737138,166,181,87,28/07/19 8:57,28/07/19 6:57,28/07/19 8:37,28/07/19 8:37,False,False,463,480,4,563,,
16846872,GarminPush,46742|2019-07-23T03:49:58,6.60801,2437773,40:37,9.75842951743251,143,155,70,23/07/19 5:50,23/07/19 3:50,23/07/19 4:34,23/07/19 4:34,False,False,133,112,3,431,,
16827254,GarminPush,46742|2019-07-21T08:19:23,14.48772,4907153,1:21:47,10.628523708146,164,184,83,21/07/19 10:19,21/07/19 8:19,21/07/19 9:57,21/07/19 9:57,False,False,156,156,2,526,,
16811257,GarminPush,46742|2019-07-19T07:59:15,11.77921,3786582,1:03:06,11.1987951139048,165,180,102,19/07/19 9:59,19/07/19 7:59,19/07/19 9:07,19/07/19 9:07,False,False,73,75,2,549,,
16797354,GarminPush,46742|2019-07-17T10:18:35,13.03714,4259151,1:10:59,11.0194975477507,169,181,93,17/07/19 12:19,17/07/19 10:19,17/07/19 11:38,17/07/19 11:38,False,False,349,356,4,544,,
16743298,GarminPush,46742|2019-07-14T06:30:33,11.11563,3504670,58:24,11.4179845748672,160,181,96,14/07/19 8:31,14/07/19 6:31,14/07/19 7:36,14/07/19 7:36,False,False,211,215,3,559,,
16706344,GarminPush,46742|2019-07-10T10:50:29,8.04672,2666219,44:26,10.8648959444067,167,180,88,10/07/19 12:50,10/07/19 10:50,10/07/19 11:45,10/07/19 11:45,False,False,0,0,1,507,,
16688957,GarminPush,46742|2019-07-08T10:18:35,7.07674,2352225,39:12,10.8307087969901,160,174,77,8/07/19 12:19,8/07/19 10:19,9/07/19 13:21,9/07/19 13:21,False,False,113,117,3,498,,
16569234,GarminPush,46742|2019-06-23T07:26:32,13.31958,4227966,1:10:27,11.3412662258873,170,182,98,23/06/19 9:27,23/06/19 7:27,23/06/19 8:47,23/06/19 8:47,False,False,334,338,4,565,,
16510592,GarminPush,46742|2019-06-16T07:06:15,12.12685,4336621,1:12:16,10.0669761088184,146,154,101,16/06/19 9:06,16/06/19 7:06,16/06/19 8:25,16/06/19 8:25,False,False,296,301,4,482,,
16495576,GarminPush,46742|2019-06-14T09:59:40,12.09689,3959190,1:05:59,10.9994226091701,160,181,83,14/06/19 12:00,14/06/19 10:00,14/06/19 11:09,14/06/19 11:09,False,False,147,146,3,539,,
16468915,GarminPush,46742|2019-06-11T04:16:45,6.28243,2261034,37:41,10.0028341015659,143,156,77,11/06/19 6:17,11/06/19 4:17,11/06/19 4:58,11/06/19 4:58,False,False,106,108,3,443,,
16453419,GarminPush,46742|2019-06-10T06:47:09,8.25495,3045184,50:45,9.75895709421828,146,159,103,10/06/19 8:47,10/06/19 6:47,10/06/19 7:41,10/06/19 7:41,False,False,134,137,3,442,,
16446945,GarminPush,46742|2019-06-09T07:37:47,14.03773,5079892,1:24:39,9.94820913515484,151,166,110,9/06/19 9:38,9/06/19 7:38,9/06/19 9:23,9/06/19 9:23,False,False,368,373,4,483,,
16431059,GarminPush,46742|2019-06-07T10:08:04,11.91302,3900854,1:05:00,10.9942263924771,157,170,86,7/06/19 12:08,7/06/19 10:08,7/06/19 11:17,7/06/19 11:17,False,False,147,147,3,537,,
16410822,GarminPush,46742|2019-06-05T09:58:06,10.25102,3144455,52:24,11.736110709169,162,182,91,5/06/19 11:58,5/06/19 9:58,5/06/19 10:53,5/06/19 10:53,False,False,138,139,3,574,,
16392222,GarminPush,46742|2019-06-03T03:48:57,9.27624,3350943,55:50,9.96569144864595,146,158,87,3/06/19 5:49,3/06/19 3:49,3/06/19 4:46,3/06/19 4:46,False,False,192,196,3,461,,
16376649,GarminPush,46742|2019-06-01T08:04:06,13.12023,4292542,1:11:32,11.0034632159685,169,184,108,1/06/19 10:04,1/06/19 8:04,1/06/19 9:34,1/06/19 9:34,False,False,353,359,4,544,,
16357801,GarminPush,46742|2019-05-30T09:06:24,12.08991,3696978,1:01:36,11.7727711660713,169,183,76,30/05/19 11:06,30/05/19 9:06,30/05/19 10:15,30/05/19 10:15,False,False,322,317,4,586,,
16325034,GarminPush,46742|2019-05-26T07:04:23,12.0662,3907285,1:05:07,11.1172642896538,170,182,134,26/05/19 9:04,26/05/19 7:04,26/05/19 8:26,26/05/19 8:26,False,False,345,321,4,546,,
16266041,GarminPush,46742|2019-05-18T21:55:03,6.13534,2239679,37:19,9.86178108559307,142,160,103,19/05/19 6:55,18/05/19 21:55,18/05/19 22:58,18/05/19 22:58,False,False,44,44,2,433,,
16187735,GarminPush,46742|2019-05-08T21:33:35,6.02521,2172164,36:12,9.98578192070212,151,167,88,9/05/19 6:34,8/05/19 21:34,8/05/19 22:14,8/05/19 22:14,False,False,160,193,4,439,,
16128660,GarminPush,46742|2019-05-01T09:04:58,15.10834,4665200,1:17:45,11.6586692960645,164,190,89,1/05/19 11:05,1/05/19 9:05,1/05/19 10:27,1/05/19 10:27,False,False,13,13,2,592,,
16098688,GarminPush,46742|2019-04-28T06:58:52,15.04465,4427800,1:13:47,12.2319752473011,162,179,101,28/04/19 8:59,28/04/19 6:59,28/04/19 8:18,28/04/19 8:18,False,False,13,13,2,627,,
16094389,GarminPush,46742|2019-04-27T08:25:56,11.43775,3502095,58:22,11.7575051504885,165,179,139,27/04/19 10:26,27/04/19 8:26,27/04/19 9:29,27/04/19 9:29,False,False,9,10,2,582,,
16069642,GarminPush,46742|2019-04-24T10:01:49,11.81866,3662732,1:01:02,11.6162405548645,163,176,101,24/04/19 12:02,24/04/19 10:02,24/04/19 11:06,24/04/19 11:06,False,False,58,58,2,575,,
16053596,GarminPush,46742|2019-04-22T08:03:51,14.16737,4381309,1:13:01,11.6409347069563,154,173,103,22/04/19 10:04,22/04/19 8:04,22/04/19 9:30,22/04/19 9:30,False,False,71,70,2,587,,
16045078,GarminPush,46742|2019-04-21T08:49:18,10.21383,3749092,1:02:29,9.80765155936424,142,154,92,21/04/19 10:49,21/04/19 8:49,21/04/19 9:56,21/04/19 9:56,False,False,71,72,2,457,,
16038365,GarminPush,46742|2019-04-20T08:04:34,12.22423,4297188,1:11:37,10.2409361656972,144,155,103,20/04/19 10:05,20/04/19 8:05,20/04/19 9:26,20/04/19 9:26,False,False,50,60,2,493,,
16030661,GarminPush,46742|2019-04-19T08:29:01,16.32493,5297769,1:28:17,11.0933013500589,163,184,131,19/04/19 10:29,19/04/19 8:29,19/04/19 10:13,19/04/19 10:13,False,False,143,142,2,562,,
16016547,GarminPush,46742|2019-04-17T10:04:18,12.03906,3691239,1:01:31,11.7414819251747,160,179,94,17/04/19 12:04,17/04/19 10:04,17/04/19 11:09,17/04/19 11:09,False,False,58,58,2,584,,
15990356,GarminPush,46742|2019-04-14T07:52:09,9.01499,2627532,43:47,12.3515009522244,167,181,108,14/04/19 9:52,14/04/19 7:52,14/04/19 8:42,14/04/19 8:42,False,False,195,188,3,603,,
15990343,GarminPush,46742|2019-04-14T07:37:34,1.06501,400626,6:40,9.57011277350946,160,170,115,14/04/19 9:38,14/04/19 7:38,14/04/19 8:40,14/04/19 8:40,False,False,18,20,2,269,,
15990340,GarminPush,46742|2019-04-14T07:09:41,3.33647,1109121,18:29,10.829559624243,154,168,98,14/04/19 9:10,14/04/19 7:10,14/04/19 8:40,14/04/19 8:40,False,False,48,53,3,454,,
15985044,GarminPush,46742|2019-04-13T08:17:20,14.14662,4299248,1:11:39,11.8457534899127,163,180,94,13/04/19 10:17,13/04/19 8:17,13/04/19 9:33,13/04/19 9:33,False,False,13,43,2,600,,
15971295,GarminPush,46742|2019-04-11T03:49:07,9.13829,3322161,55:22,9.90254355523408,153,169,95,11/04/19 5:49,11/04/19 3:49,11/04/19 4:48,11/04/19 4:48,False,False,15,15,2,456,,
15952895,GarminPush,46742|2019-04-08T10:09:51,9.02953,2937861,48:57,11.0646174206336,153,165,113,8/04/19 12:10,8/04/19 10:10,8/04/19 11:02,8/04/19 11:02,False,False,97,97,2,526,,
15942167,GarminPush,46742|2019-04-07T06:35:18,20.31891,6278677,1:44:38,11.6502371439079,163,180,137,7/04/19 8:35,7/04/19 6:35,7/04/19 8:38,7/04/19 8:38,False,False,70,71,2,609,,
15923640,GarminPush,46742|2019-04-04T10:09:02,12.11615,3741217,1:02:21,11.6588104886725,161,178,90,4/04/19 12:09,4/04/19 10:09,4/04/19 11:14,4/04/19 11:14,False,False,48,48,2,579,,
15888281,GarminPush,46742|2019-03-31T07:14:58,17.30593,5640537,1:34:00,11.04528664558,154,167,86,31/03/19 9:15,31/03/19 7:15,31/03/19 8:53,31/03/19 8:53,False,False,33,33,2,562,,
15860624,GarminPush,46742|2019-03-27T10:57:33,11.19173,3414011,56:54,11.801434734686,159,175,90,27/03/19 11:58,27/03/19 10:58,27/03/19 11:58,27/03/19 11:58,False,False,49,49,2,583,,
15850814,GarminPush,46742|2019-03-26T04:52:30,9.05049,3386428,56:26,9.6212776412196,139,154,102,26/03/19 5:53,26/03/19 4:53,26/03/19 5:56,26/03/19 5:56,False,False,16,46,2,439,,
15831780,GarminPush,46742|2019-03-24T08:51:40,16.27632,5332497,1:28:52,10.9882390932428,156,168,89,24/03/19 9:52,24/03/19 8:52,24/03/19 10:30,24/03/19 10:30,False,False,97,97,2,555,,
15825245,GarminPush,46742|2019-03-23T09:15:14,13.11154,4174677,1:09:34,11.3066337826855,158,172,87,23/03/19 10:15,23/03/19 9:15,23/03/19 10:30,23/03/19 10:30,False,False,68,69,2,562,,
15820508,GarminPush,46742|2019-03-22T10:27:56,9.13327,3052912,50:52,10.769970441336,159,174,89,22/03/19 11:28,22/03/19 10:28,22/03/19 11:25,22/03/19 11:25,False,False,83,83,2,509,,
15809025,GarminPush,46742|2019-03-20T10:58:53,12.1426,3792378,1:03:12,11.5266357942167,158,171,69,20/03/19 11:59,20/03/19 10:59,20/03/19 12:06,20/03/19 12:06,False,False,56,56,2,571,,
15777189,GarminPush,46742|2019-03-17T07:28:53,20.52452,6191797,1:43:11,11.9332516876765,166,177,99,17/03/19 8:29,17/03/19 7:29,17/03/19 9:17,17/03/19 9:17,False,False,183,183,2,627,,
15763729,GarminPush,46742|2019-03-15T05:20:56,6.09593,1888467,31:28,11.6207209339639,159,174,83,15/03/19 6:21,15/03/19 5:21,15/03/19 5:57,15/03/19 5:57,False,False,82,83,3,537,,
15750649,GarminPush,46742|2019-03-13T10:56:34,11.43029,3464134,57:44,11.8785947656759,164,179,98,13/03/19 11:57,13/03/19 10:57,13/03/19 11:58,13/03/19 11:58,False,False,47,48,2,589,,
15741524,GarminPush,46742|2019-03-12T04:50:01,9.30297,3485054,58:05,9.60980575910732,152,166,100,12/03/19 5:50,12/03/19 4:50,12/03/19 5:52,12/03/19 5:52,False,False,16,16,2,440,,
15721254,GarminPush,46742|2019-03-10T07:34:55,13.09469,4015910,1:06:55,11.7385309929754,163,178,94,10/03/19 8:35,10/03/19 7:35,10/03/19 8:59,10/03/19 8:59,False,False,17,14,2,589,,
15713658,GarminPush,46742|2019-03-09T08:52:09,12.65739,3988640,1:06:28,11.4240954310241,163,183,103,9/03/19 9:52,9/03/19 8:52,9/03/19 10:03,9/03/19 10:03,False,False,13,13,2,567,,
15702234,GarminPush,46742|2019-03-07T20:03:23,12.52581,4660241,1:17:40,9.67609100044397,151,170,78,7/03/19 21:03,7/03/19 20:03,7/03/19 21:27,7/03/19 21:27,False,False,21,21,2,460,,
15667570,GarminPush,46742|2019-03-03T08:01:35,16.17758,4932962,1:22:12,11.8061497331623,163,176,89,3/03/19 9:02,3/03/19 8:02,3/03/19 9:28,3/03/19 9:28,False,False,13,13,2,606,,
15659859,GarminPush,46742|2019-03-02T07:55:39,10.62222,3583359,59:43,10.671549236345,155,172,84,2/03/19 8:56,2/03/19 7:56,2/03/19 9:02,2/03/19 9:02,False,False,11,11,2,511,,
15639928,GarminPush,46742|2019-02-28T04:51:52,9.11696,3232536,53:52,10.153345856009,152,178,113,28/02/19 5:52,28/02/19 4:52,28/02/19 5:52,28/02/19 5:52,False,False,130,22,2,471,,
15625339,GarminPush,46742|2019-02-26T04:49:55,9.14454,3101024,51:41,10.6159591154406,152,163,73,26/02/19 5:50,26/02/19 4:50,26/02/19 5:46,26/02/19 5:46,False,False,12,12,1,499,,
15606286,GarminPush,46742|2019-02-24T07:31:04,20.45953,6296504,1:44:56,11.6976512680688,162,181,103,24/02/19 8:31,24/02/19 7:31,24/02/19 9:22,24/02/19 9:22,False,False,40,40,2,612,,
15593299,GarminPush,46742|2019-02-22T04:58:46,8.8346,3082103,51:22,10.3191100362318,148,172,84,22/02/19 5:59,22/02/19 4:59,22/02/19 5:56,22/02/19 5:56,False,False,14,14,1,480,,
15582019,GarminPush,46742|2019-02-20T10:54:49,11.82334,3684938,1:01:24,11.5508114383471,158,180,112,20/02/19 11:55,20/02/19 10:55,20/02/19 12:00,20/02/19 12:00,False,False,463,74,2,571,,
15555949,GarminPush,46742|2019-02-17T07:55:39,17.63176,5400409,1:30:00,11.7536164390512,164,178,101,17/02/19 8:56,17/02/19 7:56,17/02/19 9:30,17/02/19 9:30,False,False,65,65,2,607,,
15548115,GarminPush,46742|2019-02-16T08:53:28,11.70763,4159727,1:09:19,10.1322678146907,151,167,128,16/02/19 9:53,16/02/19 8:53,16/02/19 10:06,16/02/19 10:06,False,False,10,69,2,484,,
15536698,GarminPush,46742|2019-02-14T11:09:14,12.06722,3705715,1:01:45,11.7229716802291,160,174,93,14/02/19 12:09,14/02/19 11:09,14/02/19 12:15,14/02/19 12:15,False,False,59,59,2,583,,
15527730,GarminPush,46742|2019-02-13T05:05:42,8.75406,2983824,49:43,10.5618213406689,157,170,120,13/02/19 6:06,13/02/19 5:06,13/02/19 6:00,13/02/19 6:00,False,False,135,137,3,494,,
15506123,GarminPush,46742|2019-02-10T16:06:50,14.24965,4451899,1:14:11,11.5228894456051,166,180,109,10/02/19 17:07,10/02/19 16:07,10/02/19 17:26,10/02/19 17:26,False,False,26,28,2,580,,
15506117,GarminPush,46742|2019-02-10T15:29:41,4.19237,1369278,22:49,11.0222555244443,159,170,93,10/02/19 16:30,10/02/19 15:30,10/02/19 17:25,10/02/19 17:25,False,False,82,86,3,480,,
15497480,GarminPush,46742|2019-02-09T08:16:13,13.17108,4441789,1:14:01,10.6749528174346,153,165,86,9/02/19 9:16,9/02/19 8:16,26/02/19 15:12,26/02/19 15:12,False,False,63,63,2,524,reprise post angine,
15452237,GarminPush,46742|2019-02-03T08:30:49,16.37342,5009155,1:23:29,11.7673164435918,161,176,110,3/02/19 9:31,3/02/19 8:31,3/02/19 10:01,3/02/19 10:01,False,False,13,13,2,604,,
15445132,GarminPush,46742|2019-02-02T09:31:28,8.04672,2667533,44:27,10.8595440056412,161,188,118,2/02/19 10:31,2/02/19 9:31,2/02/19 10:19,2/02/19 10:19,False,False,134,133,3,507,,
15436959,GarminPush,46742|2019-01-31T19:43:30,9.17081,3058838,50:58,10.7932868625275,159,181,118,31/01/19 20:44,31/01/19 19:44,31/01/19 20:38,31/01/19 20:38,False,False,12,12,2,510,,
15419843,GarminPush,46742|2019-01-29T04:57:10,9.13444,2946926,49:06,11.1587410067304,154,168,113,29/01/19 5:57,29/01/19 4:57,29/01/19 5:55,29/01/19 5:55,False,False,256,137,3,532,,
15404436,GarminPush,46742|2019-01-27T09:45:06,15.67107,5087603,1:24:47,11.0888864559597,157,176,89,27/01/19 10:45,27/01/19 9:45,27/01/19 11:25,27/01/19 11:25,False,False,135,134,2,559,,
15392911,GarminPush,46742|2019-01-25T11:14:58,12.09646,3530612,58:50,12.3341947515048,158,179,94,25/01/19 12:15,25/01/19 11:15,25/01/19 12:17,25/01/19 12:17,False,False,29,29,2,620,,
15384896,GarminPush,46742|2019-01-24T05:33:36,7.67156,2459398,40:59,11.2294211835579,152,166,69,24/01/19 6:34,24/01/19 5:34,24/01/19 6:55,24/01/19 6:55,False,False,97,96,3,526,,
15376647,GarminPush,46742|2019-01-23T05:27:57,2.87079,976181,16:16,10.5870161373762,150,160,137,23/01/19 6:28,23/01/19 5:28,23/01/19 5:46,23/01/19 5:46,False,False,22,291,2,429,,
15347933,GarminPush,46742|2019-01-20T08:57:33,5.60345,1669470,27:49,12.0831281784039,154,171,107,20/01/19 9:58,20/01/19 8:58,20/01/19 9:30,20/01/19 9:30,False,False,103,106,3,559,,
15347929,GarminPush,46742|2019-01-20T07:40:26,12.04719,3700583,1:01:40,11.7197436187757,160,175,107,20/01/19 8:40,20/01/19 7:40,20/01/19 9:29,20/01/19 9:29,False,False,20,22,2,582,,
15336786,GarminPush,46742|2019-01-19T08:34:22,8.12444,2832612,47:12,10.3254466195864,148,159,91,19/01/19 9:34,19/01/19 8:34,19/01/19 9:26,19/01/19 9:26,False,False,134,138,3,475,,
15329847,GarminPush,46742|2019-01-18T05:11:39,5.63417,1903033,31:43,10.6582555320901,151,169,92,18/01/19 6:12,18/01/19 5:12,18/01/19 5:48,18/01/19 5:48,False,False,94,88,3,476,,
15306284,GarminPush,46742|2019-01-15T04:54:05,10.77931,3617090,1:00:17,10.7283799960742,154,179,95,15/01/19 5:54,15/01/19 4:54,15/01/19 5:59,15/01/19 5:59,False,False,24,24,2,516,,
15286324,GarminPush,46742|2019-01-13T08:16:43,18.47474,5808366,1:36:48,11.4505635491978,161,183,90,13/01/19 9:17,13/01/19 8:17,13/01/19 10:01,13/01/19 10:01,False,False,37,37,2,591,,
15276936,GarminPush,46742|2019-01-12T09:06:24,10.0738,3427238,57:07,10.5816053626856,151,163,69,12/01/19 10:06,12/01/19 9:06,12/01/19 10:08,12/01/19 10:08,False,False,8,8,2,503,,
15264725,GarminPush,46742|2019-01-10T04:57:29,10.32129,3271938,54:31,11.3561577267051,157,174,76,10/01/19 5:57,10/01/19 4:57,10/01/19 5:53,10/01/19 5:53,False,False,61,61,2,551,,
15227881,GarminPush,46742|2019-01-06T09:33:43,12.49926,3893762,1:04:53,11.5562625553385,164,179,85,6/01/19 10:34,6/01/19 9:34,6/01/19 10:43,6/01/19 10:43,False,False,9,9,2,575,,
15220974,GarminPush,46742|2019-01-05T09:30:27,14.21021,4487227,1:14:47,11.4005277646974,158,173,70,5/01/19 10:30,5/01/19 9:30,5/01/19 10:51,5/01/19 10:51,False,False,13,13,2,573,,
15179818,GarminPush,46742|2019-01-02T08:45:48,16.29106,5034067,1:23:54,11.6501858239074,159,174,83,2/01/19 9:46,2/01/19 8:46,2/01/19 10:15,2/01/19 10:15,False,False,13,13,1,596,,
15142445,GarminPush,46742|2018-12-31T08:53:57,7.26209,2402494,40:02,10.8818269681423,155,170,76,31/12/18 9:54,31/12/18 8:54,31/12/18 10:06,31/12/18 10:06,False,False,55,55,2,503,,
15132598,GarminPush,46742|2018-12-30T09:28:59,16.17258,5304707,1:28:24,10.97540128041,162,178,91,30/12/18 10:29,30/12/18 9:29,30/12/18 11:02,30/12/18 11:02,False,False,139,139,2,554,,
15104283,GarminPush,46742|2018-12-27T09:52:34,17.11748,5702279,1:35:02,10.8067192082324,156,176,86,27/12/18 10:53,27/12/18 9:53,27/12/18 11:34,27/12/18 11:34,False,False,138,139,2,547,,
15093889,GarminPush,46742|2018-12-26T07:57:38,13.08613,4191647,1:09:51,11.2390351573021,157,171,94,26/12/18 8:58,26/12/18 7:58,26/12/18 9:14,26/12/18 9:14,False,False,50,50,2,558,,
15080407,GarminPush,46742|2018-12-24T08:58:06,9.38951,3714526,1:01:54,9.10001329913965,144,172,88,24/12/18 9:58,24/12/18 8:58,24/12/18 10:22,24/12/18 10:22,False,False,62,62,2,409,,
15073583,GarminPush,46742|2018-12-23T08:50:31,18.24678,5908423,1:38:28,11.1177564639499,162,185,88,23/12/18 9:51,23/12/18 8:51,23/12/18 10:38,23/12/18 10:38,False,False,94,94,2,570,,
15060127,GarminPush,46742|2018-12-21T05:01:54,9.07055,3003772,50:03,10.8709915399704,158,174,88,21/12/18 6:02,21/12/18 5:02,21/12/18 5:55,21/12/18 5:55,False,False,13,13,1,514,,
15041915,GarminPush,46742|2018-12-18T04:52:44,11.26541,3666481,1:01:06,11.0611444597695,156,175,91,18/12/18 5:53,18/12/18 4:53,18/12/18 5:58,18/12/18 5:58,False,False,17,17,2,538,,
15028375,GarminPush,46742|2018-12-16T08:35:50,17.45725,5477363,1:31:17,11.4737876602299,162,176,84,16/12/18 9:36,16/12/18 8:36,16/12/18 10:14,16/12/18 10:14,False,False,24,24,2,589,,
15006650,GarminPush,46742|2018-12-12T10:52:33,20.72032,6873358,1:54:33,10.8525049910102,158,175,100,12/12/18 11:53,12/12/18 10:53,12/12/18 12:53,12/12/18 12:53,False,False,198,198,2,560,,
14984463,GarminPush,46742|2018-12-09T08:19:55,16.29754,5642420,1:34:02,10.3982234573109,150,171,85,9/12/18 9:20,9/12/18 8:20,9/12/18 10:08,9/12/18 10:08,False,False,35,32,2,519,,
14978372,GarminPush,46742|2018-12-08T09:14:41,14.05309,4446867,1:14:06,11.3768016898189,161,174,82,8/12/18 10:15,8/12/18 9:15,8/12/18 10:31,8/12/18 10:31,False,False,9,9,1,571,,
14961756,GarminPush,46742|2018-12-05T09:25:00,18.11438,6153874,1:42:33,10.5968643491888,156,172,98,5/12/18 10:25,5/12/18 9:25,5/12/18 11:13,5/12/18 11:13,False,False,17,17,2,537,,
14939649,GarminPush,46742|2018-12-02T08:15:12,13.70844,4341158,1:12:21,11.3680230021575,164,177,101,2/12/18 9:15,2/12/18 8:15,2/12/18 9:34,2/12/18 9:34,False,False,11,11,1,569,,
14934377,GarminPush,46742|2018-12-01T09:01:51,13.21325,4183085,1:09:43,11.371439977911,161,179,96,1/12/18 10:02,1/12/18 9:02,1/12/18 10:19,1/12/18 10:19,False,False,31,30,2,567,,
14921386,GarminPush,46742|2018-11-29T05:29:38,7.81192,2764351,46:04,10.1734229842737,154,167,90,29/11/18 6:30,29/11/18 5:30,29/11/18 6:21,29/11/18 6:21,False,False,10,10,1,464,,
14900392,GarminPush,46742|2018-11-27T05:25:28,4.72648,1634105,27:14,10.4126283194776,154,167,132,27/11/18 6:25,27/11/18 5:25,27/11/18 5:56,27/11/18 5:56,False,False,91,94,3,451,,
14877367,GarminPush,46742|2018-11-25T07:59:53,17.36339,5466861,1:31:06,11.4340210954696,161,178,86,25/11/18 9:00,25/11/18 8:00,25/11/18 9:38,25/11/18 9:38,False,False,26,26,2,587,,
14836294,GarminPush,46742|2018-11-22T05:00:39,9.24375,3051309,50:51,10.9059751077325,158,170,89,22/11/18 6:01,22/11/18 5:01,22/11/18 5:55,22/11/18 5:55,False,False,17,17,1,518,,
14810560,GarminPush,46742|2018-11-20T04:58:08,8.29399,2727037,45:27,10.9490131597041,156,173,82,20/11/18 5:58,20/11/18 4:58,20/11/18 5:48,20/11/18 5:48,False,False,129,131,3,514,,
14793185,GarminPush,46742|2018-11-18T09:02:53,21.21235,6230118,1:43:50,12.2573055598626,163,183,99,18/11/18 10:03,18/11/18 9:03,18/11/18 16:07,18/11/18 16:07,False,False,42,42,2,649,,Race
14781236,GarminPush,46742|2018-11-16T05:17:44,4.71148,1630238,27:10,10.4042035580081,153,177,78,16/11/18 6:18,16/11/18 5:18,16/11/18 5:49,16/11/18 5:49,False,False,85,88,3,451,,
14765122,GarminPush,46742|2018-11-13T04:44:39,11.68982,3690708,1:01:30,11.4025146394675,165,182,128,13/11/18 5:45,13/11/18 4:45,13/11/18 6:26,13/11/18 6:26,False,False,15,16,2,561,,
14728624,GarminPush,46742|2018-11-08T20:58:17,18.53978,6619764,1:50:19,10.0824150226504,153,169,130,8/11/18 20:58,8/11/18 20:58,8/11/18 22:53,8/11/18 22:53,False,False,161,167,2,506,,
14699539,GarminPush,46742|2018-11-05T04:56:55,9.13919,3204237,53:24,10.2679932851409,144,157,127,5/11/18 5:57,5/11/18 4:57,5/11/18 5:56,5/11/18 5:56,False,False,190,18,2,478,,
14678742,GarminPush,46742|2018-11-03T08:45:11,13.1424,4155929,1:09:15,11.3843715809389,160,177,92,3/11/18 9:45,3/11/18 8:45,3/11/18 9:59,3/11/18 9:59,False,False,65,64,2,567,,
14672070,GarminPush,46742|2018-11-02T08:23:18,6.28393,2112168,35:12,10.7103923551536,149,162,93,2/11/18 9:23,2/11/18 8:23,2/11/18 9:04,2/11/18 9:04,False,False,53,54,2,485,,
14665049,GarminPush,46742|2018-11-01T09:29:41,13.4062,4326292,1:12:06,11.1555854297398,159,171,105,1/11/18 10:30,1/11/18 9:30,1/11/18 10:48,1/11/18 10:48,False,False,67,66,2,554,,
14657969,GarminPush,46742|2018-10-31T05:18:02,7.13472,2543952,42:23,10.0964923866488,143,158,95,31/10/18 6:18,31/10/18 5:18,31/10/18 6:07,31/10/18 6:07,False,False,115,119,3,455,,
14636324,GarminPush,46742|2018-10-28T07:52:43,17.01789,5300331,1:28:20,11.5585996421733,164,180,101,28/10/18 8:53,28/10/18 7:53,28/10/18 9:31,28/10/18 9:31,False,False,65,65,2,593,,
14621860,GarminPush,46742|2018-10-26T04:56:44,1.20201,420266,7:00,10.2964217900092,155,160,152,26/10/18 6:57,26/10/18 4:57,26/10/18 5:09,26/10/18 5:09,False,False,2,13,1,323,,
14621858,GarminPush,46742|2018-10-26T04:03:58,8.85205,3005583,50:05,10.6027283225917,155,174,77,26/10/18 6:04,26/10/18 4:04,26/10/18 5:08,26/10/18 5:08,False,False,13,9,2,497,,Intervals
